frame,landmark,x,y,z,visibility
585,13,0.09811686,0.1861847,0.015437964,1.0
585,14,-0.12991257,0.49837342,-0.121634066,1.0
585,15,-0.19500305,0.33027464,-0.0079233665,1.0
585,16,-0.23638305,0.46666917,-0.0072799395,1.0
586,0,0.008338392,-0.100446716,-0.0034059153,1.0
586,1,-0.08843744,-0.084554136,0.020213325,1.0
586,2,-0.14189269,-0.49650395,0.012480314,1.0
586,3,-0.26676518,-0.97472906,-0.1443612,1.0
586,4,0.09989606,-0.07903326,0.028741859,1.0
586,5,0.32515937,-0.5079284,-0.035473473,1.0
586,6,0.347123,-0.96030605,-0.14487259,1.0
586,7,0.0049554086,0.23188488,-0.047088116,1.0
586,8,0.0045709237,0.57061255,-0.10956767,1.0
586,9,-0.012501582,0.61591125,-0.12946826,1.0
586,10,-0.007978691,0.65048164,-0.14187454,1.0
586,11,0.15611319,0.4314087,-0.12864953,1.0
586,12,0.2278555,0.25748897,-0.028900053,1.0
586,13,0.09963088,0.18633312,0.014924537,1.0
586,14,-0.12967664,0.49831715,-0.12174858,1.0
586,15,-0.19484705,0.33094358,-0.008000679,1.0
586,16,-0.23611099,0.4693919,-0.0070600295,1.0
587,0,0.008355283,-0.10047761,-0.003399311,1.0
587,1,-0.08840217,-0.08464158,0.020171352,1.0
587,2,-0.14192073,-0.49672633,0.012634401,1.0
587,3,-0.2667658,-0.9749233,-0.14420626,1.0
587,4,0.09999101,-0.07910448,0.028692491,1.0
587,5,0.3249209,-0.50834054,-0.035352144,1.0
587,6,0.34687495,-0.96064854,-0.14468645,1.0
587,7,0.005152444,0.2318975,-0.04722871,1.0
587,8,0.0048389193,0.5708225,-0.109622136,1.0
587,9,-0.012257804,0.6162571,-0.12950796,1.0
587,10,-0.0076904446,0.65084594,-0.14189138,1.0
587,11,0.15643531,0.43129548,-0.12868051,1.0
587,12,0.22862065,0.2577902,-0.028953796,1.0
587,13,0.10140374,0.18647408,0.014339444,1.0
587,14,-0.12946276,0.49833092,-0.12181482,1.0
587,15,-0.19481122,0.331793,-0.008030001,1.0
587,16,-0.2358394,0.4723469,-0.0068112654,1.0
588,0,0.00837045,-0.100394584,-0.0034239052,1.0
588,1,-0.08831558,-0.08467454,0.020094661,1.0
588,2,-0.14189813,-0.49670553,0.012686422,1.0
588,3,-0.26674154,-0.97473025,-0.14433259,1.0
588,4,0.10006407,-0.079131305,0.02862886,1.0
588,5,0.32455236,-0.5084691,-0.03531707,1.0
588,6,0.34628302,-0.96058667,-0.14476453,1.0
588,7,0.005322467,0.2318025,-0.047403455,1.0
588,8,0.0050622914,0.57061815,-0.10966274,1.0
588,9,-0.012038474,0.6160909,-0.1295473,1.0
588,10,-0.007431388,0.6507063,-0.1419143,1.0
588,11,0.15660395,0.43092987,-0.12869117,1.0
588,12,0.22923519,0.2579871,-0.029031869,1.0
588,13,0.103384145,0.18640582,0.013620326,1.0
588,14,-0.12918726,0.49805602,-0.12184313,1.0
588,15,-0.19477868,0.33244765,-0.008122799,1.0
588,16,-0.23546407,0.47467852,-0.0067553506,1.0
589,0,0.008407265,-0.10043087,-0.0034214482,1.0
589,1,-0.08824957,-0.0847366,0.020082736,1.0
589,2,-0.14182475,-0.4967618,0.012694455,1.0
589,3,-0.26667956,-0.9744754,-0.14438903,1.0
589,4,0.100176394,-0.079220854,0.028628778,1.0
589,5,0.3240943,-0.5087705,-0.0352921,1.0
589,6,0.34563112,-0.9604115,-0.14474031,1.0
589,7,0.0054680444,0.2318061,-0.047432277,1.0
589,8,0.0052428134,0.5704591,-0.10962338,1.0
589,9,-0.011860688,0.61599404,-0.12949592,1.0
589,10,-0.0072120875,0.6505827,-0.1418571,1.0
589,11,0.15671533,0.43052897,-0.12864941,1.0
589,12,0.22991838,0.2583751,-0.029138915,1.0
589,13,0.10570377,0.1863142,0.012767367,1.0
589,14,-0.12898196,0.49773598,-0.12183526,1.0
589,15,-0.19484307,0.3332435,-0.008201303,1.0
589,16,-0.23523,0.47696453,-0.0065831016,1.0
590,0,0.008448647,-0.100348234,-0.003441021,1.0
590,1,-0.08819353,-0.08465822,0.02007576,1.0
590,2,-0.14175278,-0.49677682,0.012621569,1.0
590,3,-0.2666577,-0.9741995,-0.14444314,1.0
590,4,0.10029143,-0.07917495,0.028629277,1.0
590,5,0.32361057,-0.5090269,-0.03532474,1.0
590,6,0.34495535,-0.9602468,-0.14474133,1.0
590,7,0.005620942,0.23181932,-0.047519214,1.0
590,8,0.0054277387,0.5703809,-0.10960157,1.0
590,9,-0.011671136,0.61597097,-0.12947163,1.0
590,10,-0.0069868844,0.65056634,-0.1418176,1.0
590,11,0.1568144,0.43024316,-0.12860832,1.0
590,12,0.23066609,0.258623,-0.029190456,1.0
590,13,0.10835675,0.18600973,0.011922907,1.0
590,14,-0.12884754,0.49753907,-0.1218233,1.0
590,15,-0.19482133,0.33373106,-0.008280616,1.0
590,16,-0.23487544,0.4789682,-0.0064021405,1.0
591,0,0.008500192,-0.100330226,-0.003429831,1.0
591,1,-0.08811307,-0.08465701,0.020078018,1.0
591,2,-0.14174035,-0.4970343,0.012655777,1.0
591,3,-0.26671875,-0.97402525,-0.14438453,1.0
591,4,0.10040581,-0.0792062,0.02864227,1.0
591,5,0.32321155,-0.5094752,-0.035243444,1.0
591,6,0.34450498,-0.960142,-0.14459354,1.0
591,7,0.005840814,0.23186949,-0.047534324,1.0
591,8,0.005714923,0.5705111,-0.10952722,1.0
591,9,-0.011388299,0.6162434,-0.12938705,1.0
591,10,-0.006675143,0.6508501,-0.14171407,1.0
591,11,0.15702866,0.4300573,-0.12850735,1.0
591,12,0.23165978,0.25877225,-0.029101469,1.0
591,13,0.111836486,0.18528678,0.011129061,1.0
591,14,-0.12869519,0.49746802,-0.12177904,1.0
591,15,-0.19469458,0.33417442,-0.008171546,1.0
591,16,-0.23441595,0.48095378,-0.0059653153,1.0
592,0,0.008572373,-0.100387625,-0.003417362,1.0
592,1,-0.08799495,-0.084739596,0.020030472,1.0
592,2,-0.14171411,-0.4973793,0.012644126,1.0
592,3,-0.266818,-0.9741405,-0.14423117,1.0
592,4,0.10053182,-0.0793363,0.028604552,1.0
592,5,0.32280445,-0.5100362,-0.03526259,1.0
592,6,0.34412622,-0.96023667,-0.1443474,1.0
592,7,0.006108409,0.23175153,-0.04762415,1.0
592,8,0.0060547497,0.5708958,-0.10945044,1.0
592,9,-0.0110761775,0.6168747,-0.12932038,1.0
592,10,-0.0063288826,0.65153694,-0.14161395,1.0
592,11,0.15725595,0.42983764,-0.12842262,1.0
592,12,0.23264022,0.25886905,-0.029014481,1.0
592,13,0.11621648,0.18403897,0.010223102,1.0
592,14,-0.12849882,0.49738201,-0.12176105,1.0
592,15,-0.1945073,0.33455536,-0.008096913,1.0
592,16,-0.23404293,0.48176548,-0.0052943574,1.0
593,0,0.008649701,-0.10039022,-0.00342398,1.0
593,1,-0.087856546,-0.08472002,0.019975701,1.0
593,2,-0.14170796,-0.49765715,0.012567887,1.0
593,3,-0.26691693,-0.9741862,-0.14414407,1.0
593,4,0.10067338,-0.07937009,0.028560173,1.0
593,5,0.32245767,-0.5105198,-0.03531324,1.0
593,6,0.34387958,-0.96030676,-0.14414835,1.0
593,7,0.0064149844,0.23169322,-0.047791403,1.0
593,8,0.006404439,0.5710393,-0.10947327,1.0
593,9,-0.010843902,0.61730623,-0.12933895,1.0
593,10,-0.0060413387,0.652002,-0.14159083,1.0
593,11,0.1576736,0.42963564,-0.12838532,1.0
593,12,0.23331846,0.258865,-0.028889678,1.0
593,13,0.121066764,0.18252498,0.008988969,1.0
593,14,-0.1281125,0.49720907,-0.12178558,1.0
593,15,-0.19426987,0.33483142,-0.008143926,1.0
593,16,-0.23336512,0.48346937,-0.0049363505,1.0
594,0,0.008742511,-0.100396425,-0.0034687545,1.0
594,1,-0.08770594,-0.08461714,0.019891294,1.0
594,2,-0.14171505,-0.49789923,0.012427637,1.0
594,3,-0.26706454,-0.97406685,-0.14404792,1.0
594,4,0.100804985,-0.07933622,0.02849498,1.0
594,5,0.32206714,-0.51101613,-0.03540907,1.0
594,6,0.34352022,-0.96028376,-0.14393714,1.0
594,7,0.00686914,0.23161517,-0.047858424,1.0
594,8,0.0069678705,0.57091546,-0.10946954,1.0
594,9,-0.010320969,0.61726224,-0.1293678,1.0
594,10,-0.005506061,0.6519854,-0.14158589,1.0
594,11,0.1581651,0.4293431,-0.12832412,1.0
594,12,0.23422912,0.25822312,-0.028726522,1.0
594,13,0.1264051,0.17965749,0.0076364777,1.0
594,14,-0.12753105,0.49694908,-0.12179855,1.0
594,15,-0.19371127,0.33477002,-0.008186189,1.0
594,16,-0.2325418,0.48383403,-0.0045275385,1.0
595,0,0.008836184,-0.10039508,-0.0035107005,1.0
595,1,-0.0875485,-0.08457447,0.019800112,1.0
595,2,-0.14171281,-0.49792558,0.0123831695,1.0
595,3,-0.267458,-0.9742975,-0.144,1.0
595,4,0.101000324,-0.079356,0.02842734,1.0
595,5,0.32168484,-0.5112791,-0.03541102,1.0
595,6,0.3433841,-0.96058166,-0.14374325,1.0
595,7,0.007367751,0.23142035,-0.04796564,1.0
595,8,0.0075328844,0.570639,-0.10951351,1.0
595,9,-0.009883285,0.61698705,-0.12943819,1.0
595,10,-0.0050152875,0.65172243,-0.1416166,1.0
595,11,0.15876198,0.42892528,-0.12828434,1.0
595,12,0.2350298,0.2572291,-0.028570153,1.0
595,13,0.13206014,0.17590263,0.0062456247,1.0
595,14,-0.1268062,0.49655566,-0.12184821,1.0
595,15,-0.19303468,0.33458388,-0.008307783,1.0
595,16,-0.23169199,0.48256952,-0.003867526,1.0
596,0,0.008958114,-0.10027595,-0.0035467343,1.0
596,1,-0.08727582,-0.08436582,0.019644719,1.0
596,2,-0.14171082,-0.49756545,0.012398885,1.0
596,3,-0.268238,-0.9742837,-0.14394954,1.0
596,4,0.10117775,-0.0792676,0.028289743,1.0
596,5,0.3211007,-0.5110903,-0.03545843,1.0
596,6,0.3431487,-0.960819,-0.14354467,1.0
596,7,0.008010382,0.23136182,-0.047998577,1.0
596,8,0.008235676,0.5705851,-0.10950594,1.0
596,9,-0.009389183,0.6168134,-0.12945187,1.0
596,10,-0.0044505186,0.65156394,-0.1415765,1.0
596,11,0.15950455,0.42868048,-0.1281699,1.0
596,12,0.23570853,0.25646493,-0.028347999,1.0
596,13,0.13845575,0.17102659,0.0052512735,1.0
596,14,-0.12568437,0.4964294,-0.12194583,1.0
596,15,-0.1922543,0.33521032,-0.008369662,1.0
596,16,-0.23162037,0.4763015,-0.0013779318,1.0
597,0,0.009074243,-0.10018161,-0.0035914183,1.0
597,1,-0.08705041,-0.08420998,0.019574948,1.0
597,2,-0.14175886,-0.4975174,0.01246228,1.0
597,3,-0.2687189,-0.975024,-0.14362024,1.0
597,4,0.10128795,-0.07923251,0.028247083,1.0
597,5,0.32065582,-0.51140475,-0.03516696,1.0
597,6,0.34305224,-0.96171397,-0.1429517,1.0
597,7,0.008680641,0.23096998,-0.04810792,1.0
597,8,0.009046886,0.5700269,-0.10954715,1.0
597,9,-0.008687807,0.61633253,-0.12949929,1.0
597,10,-0.003725186,0.6511482,-0.14158544,1.0
597,11,0.16034612,0.42806485,-0.12807563,1.0
597,12,0.2372737,0.25445697,-0.027735043,1.0
597,13,0.1473108,0.16418275,0.005035276,1.0
597,14,-0.124775186,0.49577713,-0.12194738,1.0
597,15,-0.1909968,0.33393276,-0.008332331,1.0
597,16,-0.22945112,0.4785316,-0.0018705828,1.0
598,0,0.009201919,-0.100073196,-0.0036445255,1.0
598,1,-0.086847134,-0.084061146,0.019448742,1.0
598,2,-0.14184195,-0.4971863,0.012355256,1.0
598,3,-0.2693653,-0.97486407,-0.14337714,1.0
598,4,0.10146174,-0.07920481,0.028149925,1.0
598,5,0.32013118,-0.5113832,-0.0350383,1.0
598,6,0.34260282,-0.9620081,-0.14245741,1.0
598,7,0.009564557,0.23075312,-0.048149697,1.0
598,8,0.010198634,0.5695216,-0.10954182,1.0
598,9,-0.0075134467,0.61569965,-0.12950635,1.0
598,10,-0.0025655795,0.65055776,-0.14155056,1.0
598,11,0.1613268,0.42753646,-0.12790793,1.0
598,12,0.23897023,0.2523778,-0.027135544,1.0
598,13,0.15752865,0.15723024,0.0051354384,1.0
598,14,-0.12349512,0.49523082,-0.12194453,1.0
598,15,-0.18952693,0.33307686,-0.008356139,1.0
598,16,-0.22812673,0.47746897,-0.0015906985,1.0
599,0,0.00933552,-0.09988065,-0.0036789114,1.0
599,1,-0.08669685,-0.08371143,0.01936883,1.0
599,2,-0.14195535,-0.4964022,0.012285824,1.0
599,3,-0.27017385,-0.9743584,-0.14299482,1.0
599,4,0.10157743,-0.07900545,0.028072823,1.0
599,5,0.31944802,-0.5108993,-0.034916334,1.0
599,6,0.34190887,-0.9619783,-0.14200734,1.0
599,7,0.010771287,0.23044142,-0.048196875,1.0
599,8,0.011789767,0.56880105,-0.1095734,1.0
599,9,-0.0058167446,0.6146133,-0.12954187,1.0
599,10,-0.0009656958,0.6494434,-0.14153957,1.0
599,11,0.16253632,0.42688614,-0.12772733,1.0
599,12,0.24112307,0.24985036,-0.026435759,1.0
599,13,0.16503881,0.14922075,0.0044746455,1.0
599,14,-0.12174302,0.49453947,-0.12201291,1.0
599,15,-0.18703943,0.33167604,-0.00808657,1.0
599,16,-0.22631158,0.47498286,-0.00057803886,1.0
600,0,0.009472226,-0.09974089,-0.0037249774,1.0
600,1,-0.08660371,-0.083454266,0.019321121,1.0
600,2,-0.14228922,-0.495906,0.012154695,1.0
600,3,-0.271087,-0.9741498,-0.1423527,1.0
600,4,0.10155847,-0.078823835,0.028022833,1.0
600,5,0.31875926,-0.51074576,-0.03460128,1.0
600,6,0.34121168,-0.962328,-0.14112994,1.0
600,7,0.012362547,0.22993328,-0.048229136,1.0
600,8,0.014208635,0.56737983,-0.109700955,1.0
600,9,-0.0030693244,0.6127774,-0.12961617,1.0
600,10,0.0015258025,0.6475917,-0.14156447,1.0
600,11,0.16422199,0.42596465,-0.12759095,1.0
600,12,0.24439962,0.24627969,-0.025311053,1.0
600,13,0.17807895,0.13957274,0.0059336317,1.0
600,14,-0.119782776,0.49338174,-0.122034684,1.0
600,15,-0.18352821,0.3287283,-0.0076583084,1.0
600,16,-0.2219488,0.4784643,-0.0017816238,1.0
601,0,0.009624777,-0.09968607,-0.0037464765,1.0
601,1,-0.08646642,-0.08326336,0.019233847,1.0
601,2,-0.1426441,-0.49547338,0.012168031,1.0
601,3,-0.27240482,-0.9737545,-0.1418119,1.0
601,4,0.10166505,-0.07878086,0.027908802,1.0
601,5,0.3182319,-0.51068825,-0.034455378,1.0
601,6,0.3407737,-0.9622953,-0.14048755,1.0
601,7,0.014019932,0.22950335,-0.04823877,1.0
601,8,0.016453747,0.5665142,-0.10983093,1.0
601,9,-0.00059497915,0.61171466,-0.12970018,1.0
601,10,0.0039245803,0.6464895,-0.1416056,1.0
601,11,0.16576242,0.4250851,-0.12737374,1.0
601,12,0.24710867,0.24428608,-0.024439093,1.0
601,13,0.19141522,0.13267589,0.006650878,1.0
601,14,-0.11784382,0.49248412,-0.12214051,1.0
601,15,-0.18104124,0.32711273,-0.0075716106,1.0
601,16,-0.21968862,0.47680974,-0.0015281686,1.0
602,0,0.009779081,-0.09952507,-0.0038012285,1.0
602,1,-0.08628465,-0.08296347,0.01911369,1.0
602,2,-0.14302301,-0.494719,0.012106323,1.0
602,3,-0.2741932,-0.9731444,-0.14130992,1.0
602,4,0.10170685,-0.07866485,0.027749365,1.0
602,5,0.31764206,-0.5102658,-0.034418706,1.0
602,6,0.34045118,-0.96182877,-0.13978367,1.0
602,7,0.015746916,0.22906432,-0.04821313,1.0
602,8,0.018865375,0.5655886,-0.10996893,1.0
602,9,0.0021668896,0.6103952,-0.12977087,1.0
602,10,0.0065957494,0.64519656,-0.14162342,1.0
602,11,0.16722661,0.42410398,-0.12717658,1.0
602,12,0.25005355,0.24239402,-0.023291588,1.0
602,13,0.2084495,0.12543795,0.009315231,1.0
602,14,-0.1158617,0.491661,-0.12226671,1.0
602,15,-0.17853592,0.32579684,-0.0074982517,1.0
602,16,-0.21712968,0.47469112,-0.00137936,1.0
603,0,0.00994578,-0.09930978,-0.0038557062,1.0
603,1,-0.086108364,-0.082582414,0.019011226,1.0
603,2,-0.14350751,-0.49394363,0.011974559,1.0
603,3,-0.27672154,-0.9726043,-0.14091548,1.0
603,4,0.10176493,-0.07847975,0.027602255,1.0
603,5,0.3170659,-0.50998557,-0.03443636,1.0
603,6,0.34026116,-0.9614148,-0.13902256,1.0
603,7,0.017484881,0.22860077,-0.04827921,1.0
603,8,0.021535609,0.5646649,-0.110211134,1.0
603,9,0.0053276364,0.6091629,-0.12990855,1.0
603,10,0.009792872,0.64399654,-0.14168313,1.0
603,11,0.16867326,0.42293072,-0.1270867,1.0
603,12,0.2536167,0.2413873,-0.022366885,1.0
603,13,0.23186004,0.12199304,0.013793264,1.0
603,14,-0.11379163,0.49070013,-0.12243906,1.0
603,15,-0.1759131,0.32443812,-0.0074072033,1.0
603,16,-0.2135046,0.47458798,-0.0018796059,1.0
604,0,0.010113037,-0.099127434,-0.0038898094,1.0
604,1,-0.08599128,-0.08219239,0.018914137,1.0
604,2,-0.14412561,-0.49297076,0.011540386,1.0
604,3,-0.27923644,-0.97126365,-0.14073285,1.0
604,4,0.10179601,-0.07827855,0.027406206,1.0
604,5,0.31635922,-0.50962484,-0.034802016,1.0
604,6,0.3397026,-0.9603919,-0.13857582,1.0
604,7,0.019496031,0.22830883,-0.04824052,1.0
604,8,0.024547625,0.56403327,-0.11036137,1.0
604,9,0.008853314,0.6083769,-0.12990554,1.0
604,10,0.013457681,0.6431795,-0.14161035,1.0
604,11,0.17030405,0.42158258,-0.12695026,1.0
604,12,0.25897214,0.24213171,-0.021747693,1.0
604,13,0.25817633,0.1181435,0.01655321,1.0
604,14,-0.1112465,0.4896872,-0.122599855,1.0
604,15,-0.1735239,0.323985,-0.0072704884,1.0
604,16,-0.2103652,0.4701082,-0.0007677246,1.0
605,0,0.010237766,-0.09887402,-0.0039518946,1.0
605,1,-0.085866265,-0.08164752,0.018798873,1.0
605,2,-0.14451498,-0.49168646,0.011183162,1.0
605,3,-0.28132594,-0.9705883,-0.14074594,1.0
605,4,0.10177104,-0.077982485,0.027223397,1.0
605,5,0.31544405,-0.5093765,-0.035081383,1.0
605,6,0.3394463,-0.96038973,-0.1386278,1.0
605,7,0.02145352,0.22782218,-0.04807119,1.0
605,8,0.027405757,0.56268775,-0.11047279,1.0
605,9,0.012221883,0.60671073,-0.12984604,1.0
605,10,0.017108211,0.64151096,-0.14146979,1.0
605,11,0.1721392,0.4200862,-0.12675194,1.0
605,12,0.26491117,0.24382672,-0.022068983,1.0
605,13,0.28415573,0.11769748,0.016840309,1.0
605,14,-0.10846561,0.4881961,-0.12273756,1.0
605,15,-0.17142422,0.32303283,-0.007237738,1.0
605,16,-0.2076864,0.4669767,-0.0002623396,1.0
606,0,0.0103224665,-0.09871109,-0.00397114,1.0
606,1,-0.08570929,-0.081314996,0.018706521,1.0
606,2,-0.1448401,-0.4903692,0.011086746,1.0
606,3,-0.2834771,-0.9695245,-0.14093806,1.0
606,4,0.10180132,-0.07790671,0.027057491,1.0
606,5,0.31433362,-0.5090599,-0.035438783,1.0
606,6,0.339101,-0.959973,-0.13905697,1.0
606,7,0.023195393,0.22755745,-0.047671482,1.0
606,8,0.02964352,0.56209946,-0.11035183,1.0
606,9,0.014744227,0.60587287,-0.12956047,1.0
606,10,0.019928036,0.6405497,-0.14113125,1.0
606,11,0.17381108,0.41915843,-0.12638599,1.0
606,12,0.2715767,0.24689043,-0.022739165,1.0
606,13,0.3152597,0.11869571,0.01566806,1.0
606,14,-0.106125206,0.4874161,-0.122704014,1.0
606,15,-0.16994101,0.32332432,-0.00706789,1.0
606,16,-0.20712087,0.46253446,0.0015798071,1.0
607,0,0.010321686,-0.098536685,-0.004031426,1.0
607,1,-0.08565065,-0.080846086,0.018690553,1.0
607,2,-0.1450685,-0.48918766,0.011039053,1.0
607,3,-0.28472748,-0.9698314,-0.14077151,1.0
607,4,0.10175597,-0.077778585,0.027036898,1.0
607,5,0.31324697,-0.50929314,-0.035153348,1.0
607,6,0.33930632,-0.96147037,-0.13954262,1.0
607,7,0.024781602,0.22682697,-0.04736527,1.0
607,8,0.031636078,0.560531,-0.11026494,1.0
607,9,0.016917806,0.6042067,-0.12927563,1.0
607,10,0.022487205,0.6388347,-0.1407757,1.0
607,11,0.17582703,0.4177969,-0.12610044,1.0
607,12,0.28034246,0.24962467,-0.023966804,1.0
607,13,0.35085583,0.12230974,0.012235608,1.0
607,14,-0.103950426,0.48592106,-0.12256378,1.0
607,15,-0.16824129,0.32159692,-0.0068595973,1.0
607,16,-0.20331314,0.46660846,-0.0017570499,1.0
608,0,0.010325637,-0.09821127,-0.0040660063,1.0
608,1,-0.08555509,-0.080233276,0.018688183,1.0
608,2,-0.14516395,-0.4876243,0.010946258,1.0
608,3,-0.28570923,-0.968263,-0.14088446,1.0
608,4,0.1017295,-0.077525534,0.026992291,1.0
608,5,0.31163806,-0.50899464,-0.035324506,1.0
608,6,0.33861595,-0.96153843,-0.14057145,1.0
608,7,0.026472617,0.22658788,-0.04682769,1.0
608,8,0.033754576,0.5592425,-0.11001293,1.0
608,9,0.019319952,0.60250366,-0.12883085,1.0
608,10,0.025349919,0.63699454,-0.1402812,1.0
608,11,0.17742796,0.4169963,-0.12574083,1.0
608,12,0.28617215,0.25375438,-0.024861954,1.0
608,13,0.37683684,0.13346812,0.008850135,1.0
608,14,-0.10144159,0.48529395,-0.12247702,1.0
608,15,-0.16706511,0.32162055,-0.006642641,1.0
608,16,-0.203745,0.4630037,-0.0009733313,1.0
609,0,0.010313556,-0.098090395,-0.004020985,1.0
609,1,-0.085519254,-0.07984409,0.018682735,1.0
609,2,-0.14537843,-0.48652712,0.010802272,1.0
609,3,-0.2865386,-0.9662584,-0.14096281,1.0
609,4,0.10164061,-0.07739757,0.026957948,1.0
609,5,0.30967435,-0.50884014,-0.03571258,1.0
609,6,0.3367774,-0.9607787,-0.14157209,1.0
609,7,0.028239662,0.22651836,-0.046264738,1.0
609,8,0.03609159,0.558614,-0.10982918,1.0
609,9,0.022045625,0.6015953,-0.12845984,1.0
609,10,0.028626908,0.6359268,-0.13986734,1.0
609,11,0.17916399,0.41655636,-0.12548336,1.0
609,12,0.29249817,0.25905398,-0.026307201,1.0
609,13,0.3990339,0.1513097,0.0037189396,1.0
609,14,-0.098931685,0.4852304,-0.12246413,1.0
609,15,-0.16634855,0.32223383,-0.0065467567,1.0
609,16,-0.20537004,0.45917374,0.00017308537,1.0
610,0,0.010284031,-0.09805321,-0.0040149437,1.0
610,1,-0.0854603,-0.07957359,0.018782355,1.0
610,2,-0.14535525,-0.48622936,0.010849022,1.0
610,3,-0.28616524,-0.9656001,-0.14082637,1.0
610,4,0.101431265,-0.07734136,0.02704427,1.0
610,5,0.30800223,-0.5094315,-0.035549637,1.0
610,6,0.3349467,-0.96050036,-0.1422546,1.0
610,7,0.029389612,0.22605598,-0.046142384,1.0
610,8,0.03767146,0.55759895,-0.109780245,1.0
610,9,0.023750804,0.60071766,-0.12826446,1.0
610,10,0.030784085,0.6349545,-0.13960057,1.0
610,11,0.18050435,0.4157395,-0.12535456,1.0
610,12,0.2976113,0.26313657,-0.02727142,1.0
610,13,0.41762805,0.1731474,-0.0019307951,1.0
610,14,-0.09744896,0.484464,-0.12235759,1.0
610,15,-0.165525,0.3206917,-0.006330679,1.0
610,16,-0.19984655,0.46525478,-0.002162455,1.0
611,0,0.010287378,-0.0980918,-0.003963885,1.0
611,1,-0.0855272,-0.07943365,0.018854942,1.0
611,2,-0.14529487,-0.4858843,0.010935089,1.0
611,3,-0.2861063,-0.9640384,-0.14069223,1.0
611,4,0.101109624,-0.07732045,0.027066234,1.0
611,5,0.30571598,-0.50966704,-0.035857238,1.0
611,6,0.33230653,-0.9597029,-0.14345771,1.0
611,7,0.031106088,0.2258287,-0.045869745,1.0
611,8,0.04059715,0.55770594,-0.10968291,1.0
611,9,0.027365562,0.60099036,-0.1280169,1.0
611,10,0.0348491,0.63508,-0.13931075,1.0
611,11,0.18195705,0.4153058,-0.12519202,1.0
611,12,0.30432254,0.26953965,-0.029322283,1.0
611,13,0.4388834,0.20536534,-0.010573678,1.0
611,14,-0.09566452,0.48443213,-0.122401685,1.0
611,15,-0.16511998,0.32081792,-0.006229439,1.0
611,16,-0.19916812,0.46523452,-0.0023013293,1.0
612,0,0.010307759,-0.09816214,-0.0039454475,1.0
612,1,-0.085406296,-0.079421945,0.019000042,1.0
612,2,-0.14490531,-0.48603356,0.011471438,1.0
612,3,-0.28553677,-0.96322715,-0.1407733,1.0
612,4,0.10087301,-0.07737382,0.027109548,1.0
612,5,0.30383813,-0.5101961,-0.035922732,1.0
612,6,0.33021688,-0.958845,-0.1445699,1.0
612,7,0.03242768,0.22580966,-0.045669727,1.0
612,8,0.04271347,0.55827725,-0.109564304,1.0
612,9,0.03000148,0.6019809,-0.12778878,1.0
612,10,0.03777125,0.63590443,-0.13904026,1.0
612,11,0.18250729,0.41498515,-0.12495856,1.0
612,12,0.30763683,0.27653396,-0.031160638,1.0
612,13,0.4513458,0.2423329,-0.01824578,1.0
612,14,-0.09475455,0.48483935,-0.12234176,1.0
612,15,-0.16495623,0.3214578,-0.0061996044,1.0
612,16,-0.19834799,0.4666527,-0.0025763302,1.0
613,0,0.01030427,-0.09829048,-0.0039046635,1.0
613,1,-0.085254595,-0.079489134,0.019180555,1.0
613,2,-0.14439014,-0.48629186,0.012320517,1.0
613,3,-0.2847687,-0.9630068,-0.14090627,1.0
613,4,0.100544214,-0.077433735,0.027131945,1.0
613,5,0.30218875,-0.51072156,-0.036019377,1.0
613,6,0.32872945,-0.95844215,-0.14575449,1.0
613,7,0.033419147,0.22599134,-0.045463815,1.0
613,8,0.04451903,0.5587592,-0.10942912,1.0
613,9,0.03236563,0.60278773,-0.12752819,1.0
613,10,0.040412154,0.63661176,-0.1387623,1.0
613,11,0.18277082,0.41485322,-0.12475309,1.0
613,12,0.3085763,0.28392237,-0.03267815,1.0
613,13,0.45597634,0.28448227,-0.0258916,1.0
613,14,-0.09412657,0.48577663,-0.122260936,1.0
613,15,-0.16487697,0.32305938,-0.0061660567,1.0
613,16,-0.19784248,0.46853068,-0.0027272152,1.0
614,0,0.010280736,-0.098461434,-0.0038915877,1.0
614,1,-0.085080504,-0.07968216,0.019320296,1.0
614,2,-0.14393204,-0.48681852,0.01307083,1.0
614,3,-0.2840107,-0.9630782,-0.1411489,1.0
614,4,0.100290366,-0.07756507,0.027129304,1.0
614,5,0.30094218,-0.511514,-0.036026813,1.0
614,6,0.32785183,-0.95841,-0.14669588,1.0
614,7,0.033511974,0.22623461,-0.04551584,1.0
614,8,0.044871345,0.5595715,-0.109506816,1.0
614,9,0.032944296,0.60407126,-0.12757024,1.0
614,10,0.04116565,0.6376654,-0.13882697,1.0
614,11,0.18198839,0.41461492,-0.12479998,1.0
614,12,0.30698594,0.2897246,-0.033932753,1.0
614,13,0.44980216,0.3160401,-0.03080114,1.0
614,14,-0.09452276,0.48688653,-0.12236228,1.0
614,15,-0.16543305,0.32450315,-0.0062975795,1.0
614,16,-0.19818315,0.4696634,-0.0030075912,1.0
615,0,0.010221282,-0.098555066,-0.0038918126,1.0
615,1,-0.084936686,-0.07986723,0.019454494,1.0
615,2,-0.14345485,-0.48712644,0.01386694,1.0
615,3,-0.2830649,-0.9628477,-0.14121687,1.0
615,4,0.099950254,-0.077684276,0.027122373,1.0
615,5,0.29973605,-0.51197577,-0.035973474,1.0
615,6,0.32692304,-0.95812607,-0.14746803,1.0
